"Hermite4thOrder_time","Hermite4thOrder_energyChange"
1493679,-1.400990694e-05
1495505,-1.402740052e-05
1497331,-1.404627154e-05
1499157,-1.40620923e-05
1500983,-1.407972366e-05
1502809,-1.409872902e-05
1504635,-1.411390756e-05
1506461,-1.413271077e-05
1508287,-1.415021905e-05
1510113,-1.416624714e-05
1511939,-1.418545338e-05
1513765,-1.420192005e-05
1515591,-1.421911327e-05
1517417,-1.423749654e-05
1519243,-1.425430262e-05
1521069,-1.42710491e-05
1522895,-1.429007321e-05
1524721,-1.430673058e-05
1526547,-1.432292918e-05
1528373,-1.434320661e-05
1530199,-1.435827398e-05
1532025,-1.437539768e-05
1533851,-1.43956504e-05
1535677,-1.441022917e-05
1537503,-1.44281821e-05
1539329,-1.444757621e-05
1541155,-1.44628389e-05
1542981,-1.447994845e-05
1544807,-1.449992441e-05
1546633,-1.45151155e-05
1548459,-1.453194385e-05
1550285,-1.455258098e-05
1552111,-1.456671033e-05
1553937,-1.45845761e-05
1555763,-1.460421356e-05
1557589,-1.461881776e-05
1559415,-1.463723144e-05
1561241,-1.465566337e-05
1563067,-1.467151304e-05
1564893,-1.46889769e-05
1566719,-1.470770439e-05
1568545,-1.472352549e-05
1570371,-1.474117393e-05
1572197,-1.475996999e-05
1574023,-1.477516993e-05
1575849,-1.479402518e-05
1577675,-1.481129098e-05
1579501,-1.482738901e-05
1581327,-1.484657726e-05
1583153,-1.486284299e-05
1584979,-1.488006308e-05
1586805,-1.489846446e-05
1588631,-1.491510193e-05
1590457,-1.493180867e-05
1592283,-1.495089022e-05
1594109,-1.496732873e-05
1595935,-1.498351736e-05
1597761,-1.500384502e-05
1599587,-1.501869967e-05
1601413,-1.50358486e-05
1603239,-1.50560422e-05
1605065,-1.507049536e-05
1606891,-1.508841818e-05
1608717,-1.510777184e-05
1610543,-1.51229519e-05
1612369,-1.513999347e-05
1614195,-1.515991321e-05
1616021,-1.517500454e-05
1617847,-1.519182168e-05
1619673,-1.521234331e-05
1621499,-1.522642422e-05
1623325,-1.524430471e-05
1625151,-1.526371534e-05
1626977,-1.527836142e-05
1628803,-1.529673004e-05
1630629,-1.531498871e-05
1632455,-1.533088235e-05
1634281,-1.534829874e-05
1636107,-1.536684671e-05
1637933,-1.538265803e-05
1639759,-1.540033474e-05
1641585,-1.541891304e-05
1643411,-1.543412878e-05
1645237,-1.545303239e-05
1647063,-1.547001891e-05
1648889,-1.548617205e-05
1650715,-1.550533978e-05
1652541,-1.552142499e-05
1654367,-1.553865067e-05
1656193,-1.555705731e-05
1658019,-1.557350645e-05
1659845,-1.559016267e-05
1661671,-1.560930596e-05
1663497,-1.562552173e-05
1665323,-1.564169815e-05
1667149,-1.566207227e-05
1668975,-1.567669184e-05
1670801,-1.569385566e-05
1672627,-1.571398002e-05
1674453,-1.572833239e-05
1676279,-1.574620753e-05
1678105,-1.576549811e-05
1679931,-1.578059761e-05
1681757,-1.579757179e-05
1683583,-1.581742385e-05
1685409,-1.58324172e-05
1687235,-1.584922738e-05
1689061,-1.586962078e-05
1690887,-1.588364545e-05
1692713,-1.590154415e-05
1694539,-1.592072019e-05
1696365,-1.593542039e-05
1698191,-1.595373053e-05
1700017,-1.597180383e-05
1701843,-1.598773645e-05
1703669,-1.600511776e-05
1705495,-1.602349181e-05
1707321,-1.603927683e-05
1709147,-1.605698341e-05
1710973,-1.60753416e-05
1712799,-1.609056242e-05
1714625,-1.610952536e-05
1716451,-1.612623986e-05
1718277,-1.614244113e-05
1720103,-1.616157731e-05
1721929,-1.617747722e-05
1723755,-1.61946956e-05
1725581,-1.621312906e-05
1727407,-1.622941072e-05
1729233,-1.624599054e-05
1731059,-1.62651845e-05
1732885,-1.628118116e-05
1734711,-1.629734651e-05
1736537,-1.631776548e-05
1738363,-1.633217555e-05
1740189,-1.634935039e-05
1742015,-1.636937935e-05
1743841,-1.638363325e-05
1745667,-1.640145596e-05
1747493,-1.642069654e-05
1749319,-1.643575166e-05
1751145,-1.645264056e-05
1752971,-1.647239378e-05
1754797,-1.648730063e-05
1756623,-1.650411839e-05
1758449,-1.652437092e-05
1760275,-1.653837514e-05
1762101,-1.655629423e-05
1763927,-1.657521563e-05
1765753,-1.658996001e-05
1767579,-1.660821626e-05
1769405,-1.662613211e-05
1771231,-1.664212313e-05
1773057,-1.665946098e-05
1774883,-1.667764199e-05
1776709,-1.669339771e-05
1778535,-1.6711155e-05
1780361,-1.672928946e-05
1782187,-1.674454286e-05
1784013,-1.676356921e-05
1785839,-1.678000578e-05
1787665,-1.679623506e-05
1789491,-1.681535233e-05
1791317,-1.683110051e-05
1793143,-1.684831849e-05
1794969,-1.686677675e-05
1796795,-1.688288097e-05
1798621,-1.689938588e-05
1800447,-1.691864263e-05
1802273,-1.693442503e-05
1804099,-1.695061665e-05
1805925,-1.697106236e-05
1807751,-1.698527502e-05
1809577,-1.700245308e-05
1811403,-1.70223899e-05
1813229,-1.703658426e-05
1815055,-1.705436893e-05
1816881,-1.707354805e-05
1818707,-1.708856101e-05
1820533,-1.710537802e-05
1822359,-1.712503793e-05
1824185,-1.713987063e-05
1826011,-1.715673511e-05
1827837,-1.717683005e-05
1829663,-1.719082844e-05
1831489,-1.720876978e-05
1833315,-1.722745931e-05
1835141,-1.724226715e-05
1836967,-1.726048772e-05
1838793,-1.727825685e-05
1840619,-1.729429571e-05
1842445,-1.731161433e-05
1844271,-1.732962462e-05
1846097,-1.734535395e-05
1847923,-1.736320041e-05
1849749,-1.738110419e-05
1851575,-1.739640271e-05
1853401,-1.741550362e-05
1855227,-1.743169991e-05
1857053,-1.744796348e-05
1858879,-1.746708362e-05
1860705,-1.74827033e-05
1862531,-1.74999174e-05
1864357,-1.751842243e-05
1866183,-1.753438023e-05
1868009,-1.755083182e-05
1869835,-1.757016894e-05
1871661,-1.758574148e-05
1873487,-1.76019895e-05
